,DOI,Topic,Weight
17412,10.2307/4331705,115,0.0857916516331
17413,10.2307/4331705,124,0.103263358312
17414,10.2307/4331705,126,0.0152955041244
17415,10.2307/4331705,130,0.0173987270534
17416,10.2307/4331705,135,0.0224825357899
17417,10.2307/4331705,158,0.0296227015894
17418,10.2307/4331705,167,0.0172850499487
17419,10.2307/4331705,186,0.0160512847846
17420,10.2307/4331255,11,0.0756404871903
17421,10.2307/4331255,25,0.0420411591768
17422,10.2307/4331255,57,0.394876102478
17423,10.2307/4331255,79,0.0336413271735
17424,10.2307/4331255,124,0.243679126417
17425,10.2307/4331255,134,0.0462410751785
17426,10.2307/4331255,158,0.0966400671987
17427,10.2307/4331255,174,0.0672406551869
17428,10.2307/4331254,19,0.0345582837099
17429,10.2307/4331254,35,0.0276500810692
17430,10.2307/4331254,46,0.0221004069552
17431,10.2307/4331254,53,0.0207418784286
17432,10.2307/4331254,64,0.0333961705101
17433,10.2307/4331254,124,0.326248228404
17434,10.2307/4331254,126,0.258301766027
17435,10.2307/4331254,131,0.0551683475366
17436,10.2307/4331254,149,0.0276117303854
17437,10.2307/4331254,161,0.0331230538157
17438,10.2307/4331254,185,0.161100053158
17439,10.2307/4331701,23,0.0599458473921
17440,10.2307/4331701,53,0.0735637136782
17441,10.2307/4331701,57,0.219417261609
17442,10.2307/4331701,64,0.0463279811059
17443,10.2307/4331701,98,0.162598652031
17444,10.2307/4331701,99,0.0940613702984
17445,10.2307/4331701,134,0.150110072217
17446,10.2307/4331701,161,0.166712133364
17447,10.2307/4331701,174,0.0272629683051
17448,10.2307/4331252,8,0.240036578886
17449,10.2307/4331252,57,0.479776572213
17450,10.2307/4331252,90,0.0660242705849
17451,10.2307/4331252,124,0.139101716489
17452,10.2307/4331252,165,0.0750608618282
17453,10.2307/4331251,0,0.0222490604152
17454,10.2307/4331251,25,0.126072822759
17455,10.2307/4331251,56,0.0222490604152
17456,10.2307/4331251,57,0.405382865407
17457,10.2307/4331251,67,0.0187172165591
17458,10.2307/4331251,78,0.0280524866634
17459,10.2307/4331251,79,0.0204253669386
17460,10.2307/4331251,124,0.0333624772061
17461,10.2307/4331251,158,0.136500815014
17462,10.2307/4331251,164,0.186987828622
17463,10.2307/4331250,25,0.0303414706149
17464,10.2307/4331250,41,0.0375643894082
17465,10.2307/4331250,57,0.142116678289
17466,10.2307/4331250,77,0.0302472194696
17467,10.2307/4331250,101,0.117048166547
17468,10.2307/4331250,108,0.0375643894082
17469,10.2307/4331250,119,0.0854364047645
17470,10.2307/4331250,131,0.0303414706149
17471,10.2307/4331250,150,0.127942078777
17472,10.2307/4331250,158,0.0843453500305
17473,10.2307/4331250,167,0.0375643894082
17474,10.2307/4331250,181,0.0747568541689
17475,10.2307/4331250,192,0.1647311385
17476,10.2307/4331786,35,0.393744884653
17477,10.2307/4331786,57,0.225450284181
17478,10.2307/4331786,79,0.077881798247
17479,10.2307/4331786,98,0.0474974794901
17480,10.2307/4331786,101,0.039414609689
17481,10.2307/4331786,124,0.0577958400568
17482,10.2307/4331786,158,0.137181724362
17483,10.2307/4331786,186,0.021033379321
17484,10.2307/4331709,8,0.0757597073693
17485,10.2307/4331709,15,0.00209580070658
17486,10.2307/4331709,24,0.00278357822152
17487,10.2307/4331709,26,0.00216041646951
17488,10.2307/4331709,27,0.00318103263446
17489,10.2307/4331709,32,0.00208477017654
17490,10.2307/4331709,40,0.0023403012713
17491,10.2307/4331709,44,0.00548055116929
17492,10.2307/4331709,45,0.0213261231178
17493,10.2307/4331709,53,0.0100090395204
17494,10.2307/4331709,60,0.0527949811126
17495,10.2307/4331709,64,0.0871790618021
17496,10.2307/4331709,67,0.017883042505
17497,10.2307/4331709,72,0.00190544641897
17498,10.2307/4331709,78,0.0206156894611
17499,10.2307/4331709,85,0.00438480618376
17500,10.2307/4331709,87,0.00420400826114
17501,10.2307/4331709,90,0.00188622063592
17502,10.2307/4331709,94,0.00185633697518
17503,10.2307/4331709,95,0.0115175246691
17504,10.2307/4331709,104,0.0021933162127
17505,10.2307/4331709,114,0.00310021557919
17506,10.2307/4331709,117,0.00328906119823
17507,10.2307/4331709,121,0.0025585645412
17508,10.2307/4331709,124,0.0143142437971
17509,10.2307/4331709,134,0.101387706758
17510,10.2307/4331709,138,0.360265695973
17511,10.2307/4331709,143,0.00773375941146
17512,10.2307/4331709,158,0.0587536360244
17513,10.2307/4331709,161,0.0625059766395
17514,10.2307/4331709,175,0.00217702443842
17515,10.2307/4331709,179,0.00596866547208
17516,10.2307/4331709,181,0.00188622063592
17517,10.2307/4331709,185,0.0154480208272
17518,10.2307/4331709,187,0.00474018389889
17519,10.2307/4331709,191,0.00243781382427
17520,10.2307/4331709,192,0.00227412259948
17521,10.2307/4331709,193,0.0175173334874
17522,10.2307/4331708,2,0.00578178643842
17523,10.2307/4331708,6,0.00212851919458
17524,10.2307/4331708,9,0.0116946863709
17525,10.2307/4331708,15,0.03344047127
17526,10.2307/4331708,21,0.0069935399779
17527,10.2307/4331708,24,0.0103491523809
17528,10.2307/4331708,25,0.00701344455131
17529,10.2307/4331708,32,0.0114095250896
17530,10.2307/4331708,35,0.00253069913784
17531,10.2307/4331708,47,0.00350781778402
17532,10.2307/4331708,48,0.00381067045601
17533,10.2307/4331708,51,0.00279694547764
17534,10.2307/4331708,52,0.00544676799801
17535,10.2307/4331708,53,0.0239884136347
17536,10.2307/4331708,57,0.00280428823383
17537,10.2307/4331708,66,0.00208986287866
17538,10.2307/4331708,69,0.00374751017221
17539,10.2307/4331708,77,0.028378980144
17540,10.2307/4331708,78,0.058774980185
17541,10.2307/4331708,83,0.00641920051969
17542,10.2307/4331708,96,0.128218510872
17543,10.2307/4331708,101,0.0977066950623
17544,10.2307/4331708,108,0.0145096099248
17545,10.2307/4331708,111,0.00479126232443
17546,10.2307/4331708,116,0.0102716202115
17547,10.2307/4331708,119,0.0132964559555
17548,10.2307/4331708,121,0.00264594927503
17549,10.2307/4331708,124,0.0109149413266
17550,10.2307/4331708,127,0.137119992196
17551,10.2307/4331708,134,0.0217904541819
17552,10.2307/4331708,135,0.00206486957096
17553,10.2307/4331708,145,0.00428137494421
17554,10.2307/4331708,149,0.00600720244876
17555,10.2307/4331708,152,0.00600720244876
17556,10.2307/4331708,157,0.0652990700742
17557,10.2307/4331708,158,0.064231671884
17558,10.2307/4331708,161,0.0383831432381
17559,10.2307/4331708,163,0.00204140514401
17560,10.2307/4331708,177,0.0252355560038
17561,10.2307/4331708,178,0.0421582823234
17562,10.2307/4331708,179,0.044792791112
17563,10.2307/4331708,185,0.00409758027096
17564,10.2307/4331708,186,0.0123044469402
17565,10.2307/4331708,187,0.0064359820668
17566,10.2307/4331708,197,0.00228666830366
17567,10.2307/4331259,1,0.00392336358927
17568,10.2307/4331259,6,0.0478888868796
17569,10.2307/4331259,15,0.018761255484
17570,10.2307/4331259,22,0.00328582657641
17571,10.2307/4331259,25,0.040975345781
17572,10.2307/4331259,47,0.00804152896363
17573,10.2307/4331259,48,0.0337211098491
17574,10.2307/4331259,51,0.0264986918431
17575,10.2307/4331259,62,0.00380089828241
17576,10.2307/4331259,64,0.0864680106976
17577,10.2307/4331259,67,0.0209129280849
17578,10.2307/4331259,78,0.0675239876769
17579,10.2307/4331259,85,0.00348442049037
17580,10.2307/4331259,90,0.00445835029669
17581,10.2307/4331259,92,0.0104926704674
17582,10.2307/4331259,107,0.305199862405
17583,10.2307/4331259,108,0.0303808322904
17584,10.2307/4331259,121,0.00895619033223
17585,10.2307/4331259,122,0.00301724774967
17586,10.2307/4331259,124,0.00954826157696
17587,10.2307/4331259,134,0.0129782964441
17588,10.2307/4331259,147,0.00380089828241
17589,10.2307/4331259,158,0.0235881319018
17590,10.2307/4331259,161,0.0336723913995
17591,10.2307/4331259,163,0.038566579923
17592,10.2307/4331259,177,0.0507493018166
17593,10.2307/4331259,178,0.00348442049037
17594,10.2307/4331259,179,0.0559799535817
17595,10.2307/4331259,185,0.0183224905127
17596,10.2307/4331259,193,0.0215178663314
17597,10.2307/4331258,0,0.0040673804954
17598,10.2307/4331258,5,0.0264949643115
17599,10.2307/4331258,8,0.0179276454332
17600,10.2307/4331258,15,0.0296676905738
17601,10.2307/4331258,23,0.00376123357639
17602,10.2307/4331258,25,0.0217090146717
17603,10.2307/4331258,35,0.00892178964335
17604,10.2307/4331258,40,0.0193733744863
17605,10.2307/4331258,47,0.00515628865463
17606,10.2307/4331258,48,0.00343895687957
17607,10.2307/4331258,51,0.0182547256583
17608,10.2307/4331258,52,0.00416422288814
17609,10.2307/4331258,53,0.0216173640679
17610,10.2307/4331258,64,0.0486863434986
17611,10.2307/4331258,67,0.0114434329185
17612,10.2307/4331258,70,0.014190461716
17613,10.2307/4331258,78,0.00761502475697
17614,10.2307/4331258,107,0.0421199938821
17615,10.2307/4331258,108,0.00353328002631
17616,10.2307/4331258,119,0.00928555007857
17617,10.2307/4331258,123,0.0111513080882
17618,10.2307/4331258,124,0.0257232768014
17619,10.2307/4331258,125,0.00548134797654
17620,10.2307/4331258,134,0.0145142419557
17621,10.2307/4331258,141,0.00780703042095
17622,10.2307/4331258,158,0.0496948424806
17623,10.2307/4331258,161,0.0452787377517
17624,10.2307/4331258,163,0.446049270532
17625,10.2307/4331258,174,0.0115598842335
17626,10.2307/4331258,177,0.00483433916119
17627,10.2307/4331258,178,0.0101990272882
17628,10.2307/4331258,179,0.0312133139563
17629,10.2307/4331258,193,0.015064641136
17630,10.1007/s10739-013-9359-7,5,0.00325796882373
17631,10.1007/s10739-013-9359-7,8,0.00624718644698
17632,10.1007/s10739-013-9359-7,15,0.00298762412342
17633,10.1007/s10739-013-9359-7,23,0.00156549892595
17634,10.1007/s10739-013-9359-7,25,0.0209842874534
17635,10.1007/s10739-013-9359-7,26,0.00247121890857
17636,10.1007/s10739-013-9359-7,27,0.0256025976685
17637,10.1007/s10739-013-9359-7,29,0.2882056597
17638,10.1007/s10739-013-9359-7,41,0.00276351798589
17639,10.1007/s10739-013-9359-7,47,0.00301783040544
17640,10.1007/s10739-013-9359-7,51,0.00890817591271
17641,10.1007/s10739-013-9359-7,53,0.0296985495119
17642,10.1007/s10739-013-9359-7,57,0.00314217404062
17643,10.1007/s10739-013-9359-7,64,0.120909610807
17644,10.1007/s10739-013-9359-7,67,0.070449470679
17645,10.1007/s10739-013-9359-7,78,0.00561846783523
17646,10.1007/s10739-013-9359-7,79,0.00557584158399
17647,10.1007/s10739-013-9359-7,82,0.0155395958838
17648,10.1007/s10739-013-9359-7,85,0.013637844101
17649,10.1007/s10739-013-9359-7,86,0.001796168978
17650,10.1007/s10739-013-9359-7,90,0.0018682833012
17651,10.1007/s10739-013-9359-7,99,0.00849996420087
17652,10.1007/s10739-013-9359-7,101,0.00945899593025
17653,10.1007/s10739-013-9359-7,104,0.00155339758699
17654,10.1007/s10739-013-9359-7,108,0.00582847633603
17655,10.1007/s10739-013-9359-7,111,0.019764212262
17656,10.1007/s10739-013-9359-7,114,0.00267663867446
17657,10.1007/s10739-013-9359-7,123,0.0792287055387
17658,10.1007/s10739-013-9359-7,124,0.00212546435797
17659,10.1007/s10739-013-9359-7,134,0.00451569459376
17660,10.1007/s10739-013-9359-7,158,0.151580017036
17661,10.1007/s10739-013-9359-7,161,0.0198435357312
17662,10.1007/s10739-013-9359-7,163,0.0208062949774
17663,10.1007/s10739-013-9359-7,164,0.00248450503174
17664,10.1007/s10739-013-9359-7,168,0.00201895130936
17665,10.1007/s10739-013-9359-7,174,0.00199230237215
17666,10.1007/s10739-013-9359-7,177,0.00882890028869
17667,10.1007/s10739-013-9359-7,179,0.00440157256759
17668,10.1007/s10739-013-9359-7,191,0.00149464149651
17669,10.1007/s10739-013-9359-7,193,0.0186501566316
17670,10.2307/4331899,3,0.00489336165154
17671,10.2307/4331899,6,0.00356371163992
17672,10.2307/4331899,13,0.00881547656912
17673,10.2307/4331899,23,0.0189660940459
17674,10.2307/4331899,32,0.00329252818871
17675,10.2307/4331899,47,0.00572756952231
17676,10.2307/4331899,51,0.0208565532786
17677,10.2307/4331899,53,0.0169976644082
17678,10.2307/4331899,58,0.00771439351135
17679,10.2307/4331899,64,0.0115452187718
17680,10.2307/4331899,69,0.0103377179253
17681,10.2307/4331899,77,0.0256828464004
17682,10.2307/4331899,78,0.0270322746897
17683,10.2307/4331899,85,0.0035262300232
17684,10.2307/4331899,88,0.492632451187
17685,10.2307/4331899,105,0.00337248808851
17686,10.2307/4331899,107,0.00907812391948
17687,10.2307/4331899,108,0.0120196479709
17688,10.2307/4331899,111,0.0191273270206
17689,10.2307/4331899,114,0.00638737080033
17690,10.2307/4331899,119,0.00451340161725
17691,10.2307/4331899,121,0.011070411186
17692,10.2307/4331899,127,0.00273851567547
17693,10.2307/4331899,134,0.0476729420363
17694,10.2307/4331899,149,0.00539463284514
17695,10.2307/4331899,158,0.067504828134
17696,10.2307/4331899,161,0.0157668360332
17697,10.2307/4331899,162,0.00409158838199
17698,10.2307/4331899,163,0.0246529697834
17699,10.2307/4331899,172,0.00594534372743
17700,10.2307/4331899,177,0.0119055197994
17701,10.2307/4331899,179,0.0035115239145
17702,10.2307/4331899,186,0.00559000470975
17703,10.2307/4331899,193,0.0780724325436
17704,10.2307/4331898,0,0.00597825075403
17705,10.2307/4331898,1,0.0261432624318
17706,10.2307/4331898,6,0.0209588816753
17707,10.2307/4331898,15,0.00381489545374
17708,10.2307/4331898,16,0.00223578233449
17709,10.2307/4331898,21,0.00197737533101
17710,10.2307/4331898,23,0.00186036936627
17711,10.2307/4331898,25,0.0111925073112
17712,10.2307/4331898,33,0.00435762115218
17713,10.2307/4331898,47,0.00471073607107
17714,10.2307/4331898,48,0.00834513605109
17715,10.2307/4331898,51,0.0109421345914
17716,10.2307/4331898,53,0.0603023971747
17717,10.2307/4331898,61,0.00297913167768
17718,10.2307/4331898,64,0.0253379133162
17719,10.2307/4331898,69,0.00492867779545
17720,10.2307/4331898,71,0.00199745020747
17721,10.2307/4331898,75,0.00859827414013
17722,10.2307/4331898,77,0.0212713260398
17723,10.2307/4331898,78,0.0461154642994
17724,10.2307/4331898,81,0.00193490172614
17725,10.2307/4331898,85,0.0134204702495
17726,10.2307/4331898,107,0.014221262336
17727,10.2307/4331898,108,0.00324843171636
17728,10.2307/4331898,111,0.00868127130004
17729,10.2307/4331898,121,0.00197737533101
17730,10.2307/4331898,124,0.0601578595492
17731,10.2307/4331898,134,0.0124790428417
17732,10.2307/4331898,137,0.00185612118335
17733,10.2307/4331898,141,0.0112689539265
17734,10.2307/4331898,147,0.294100646078
17735,10.2307/4331898,158,0.191028850183
17736,10.2307/4331898,161,0.00666327776937
17737,10.2307/4331898,163,0.00909223165025
17738,10.2307/4331898,177,0.0225986422838
17739,10.2307/4331898,178,0.00155261707389
17740,10.2307/4331898,179,0.0181713873224
17741,10.2307/4331898,185,0.00750118049398
17742,10.2307/4331898,192,0.00270522375604
17743,10.2307/4331898,193,0.0432926660545
17744,10.2307/4331897,2,0.0089275739604
17745,10.2307/4331897,4,0.0103799770381
17746,10.2307/4331897,15,0.00733349342429
17747,10.2307/4331897,24,0.00214759117214
17748,10.2307/4331897,25,0.00413604465038
17749,10.2307/4331897,26,0.00301009158013
17750,10.2307/4331897,34,0.00327472756367
17751,10.2307/4331897,35,0.00750194873294
17752,10.2307/4331897,46,0.0045582357842
17753,10.2307/4331897,47,0.00375694342438
17754,10.2307/4331897,48,0.0047357209162
17755,10.2307/4331897,51,0.013071179567
17756,10.2307/4331897,53,0.00270580206369
17757,10.2307/4331897,54,0.00167183832614
17758,10.2307/4331897,57,0.00506103929868
17759,10.2307/4331897,58,0.00408151829597
17760,10.2307/4331897,64,0.00503598927512
17761,10.2307/4331897,67,0.0393442657666
17762,10.2307/4331897,77,0.0108513386078
17763,10.2307/4331897,78,0.00846749151395
17764,10.2307/4331897,92,0.00231938133979
17765,10.2307/4331897,108,0.00572392951042
17766,10.2307/4331897,124,0.00746557039519
17767,10.2307/4331897,134,0.00539082947012
17768,10.2307/4331897,145,0.01108618127
17769,10.2307/4331897,153,0.663551566941
17770,10.2307/4331897,158,0.0538375728637
17771,10.2307/4331897,161,0.0199671547695
17772,10.2307/4331897,163,0.0102291328794
17773,10.2307/4331897,167,0.0043000213926
17774,10.2307/4331897,177,0.015323124596
17775,10.2307/4331897,178,0.00221998188581
17776,10.2307/4331897,179,0.020789384558
17777,10.2307/4331897,183,0.00387372407274
17778,10.2307/4331897,186,0.00345359240427
17779,10.2307/4331897,193,0.0204160406894
17780,10.2307/4331896,1,0.00569258850875
17781,10.2307/4331896,2,0.00383032702712
17782,10.2307/4331896,5,0.0170505035643
17783,10.2307/4331896,11,0.00323181585893
17784,10.2307/4331896,13,0.00156089717874
17785,10.2307/4331896,15,0.00266681223176
17786,10.2307/4331896,16,0.00119214906333
17787,10.2307/4331896,20,0.112119196514
17788,10.2307/4331896,21,0.00625430539785
17789,10.2307/4331896,22,0.00128751539031
17790,10.2307/4331896,25,0.0121451413715
17791,10.2307/4331896,27,0.00255030101774
17792,10.2307/4331896,28,0.00284943958236
17793,10.2307/4331896,34,0.00109516062672
17794,10.2307/4331896,35,0.0188265614675
17795,10.2307/4331896,39,0.00316730636231
17796,10.2307/4331896,42,0.00258965768058
17797,10.2307/4331896,45,0.00109890004825
17798,10.2307/4331896,47,0.00246423024839
17799,10.2307/4331896,51,0.00810339448393
17800,10.2307/4331896,53,0.00564456994516
17801,10.2307/4331896,57,0.0128490793834
17802,10.2307/4331896,63,0.0408522264566
17803,10.2307/4331896,64,0.0273173628685
17804,10.2307/4331896,67,0.0150126314608
17805,10.2307/4331896,69,0.00520347128759
17806,10.2307/4331896,72,0.00149279879432
17807,10.2307/4331896,77,0.0124306495015
17808,10.2307/4331896,78,0.0415685893001
17809,10.2307/4331896,79,0.134050385994
17810,10.2307/4331896,82,0.00131397393875
17811,10.2307/4331896,90,0.00213041371693
17812,10.2307/4331896,92,0.00836845059815
17813,10.2307/4331896,94,0.00343147014352
17814,10.2307/4331896,99,0.00725759647415
17815,10.2307/4331896,101,0.00214954240893
17816,10.2307/4331896,108,0.0073081709718
17817,10.2307/4331896,111,0.00156539974548
17818,10.2307/4331896,121,0.00317755354823
17819,10.2307/4331896,122,0.00120234789057
17820,10.2307/4331896,123,0.00542852593579
17821,10.2307/4331896,124,0.00921456203623
17822,10.2307/4331896,125,0.00140167829264
17823,10.2307/4331896,142,0.00561913855199
17824,10.2307/4331896,145,0.0121751850504
17825,10.2307/4331896,158,0.0729527196533
17826,10.2307/4331896,161,0.1429983251
17827,10.2307/4331896,163,0.0211949827364
17828,10.2307/4331896,168,0.00172594715138
17829,10.2307/4331896,177,0.020697084259
17830,10.2307/4331896,178,0.00668485763147
17831,10.2307/4331896,179,0.0394942155623
17832,10.2307/4331896,183,0.0364924127784
17833,10.2307/4331896,186,0.0115600418234
17834,10.2307/4331896,189,0.00146311899496
17835,10.2307/4331896,193,0.0667943163896
17836,10.2307/4331891,28,0.0455465099654
17837,10.2307/4331891,53,0.0781123327729
17838,10.2307/4331891,57,0.08158302422
17839,10.2307/4331891,69,0.042617482982
17840,10.2307/4331891,124,0.405489311161
17841,10.2307/4331891,130,0.251400531881
17842,10.2307/4331891,161,0.0408017074393
17843,10.2307/4331891,163,0.054449099579
17844,10.1007/s10739-013-9351-2,18,0.0213002079397
17845,10.1007/s10739-013-9351-2,25,0.105376302989
17846,10.1007/s10739-013-9351-2,29,0.0167406146029
17847,10.1007/s10739-013-9351-2,34,0.0269428891979
17848,10.1007/s10739-013-9351-2,35,0.110434905154
17849,10.1007/s10739-013-9351-2,51,0.263391523379
17850,10.1007/s10739-013-9351-2,57,0.177777677625
17851,10.1007/s10739-013-9351-2,124,0.0193655841486
17852,10.1007/s10739-013-9351-2,134,0.0296081123761
17853,10.1007/s10739-013-9351-2,153,0.129820391248
17854,10.1007/s10739-013-9351-2,158,0.0503195648057
17855,10.1007/s10739-013-9351-2,177,0.0218876137122
17856,10.1007/s10739-013-9351-2,180,0.0270346128214
17857,10.2307/4331892,35,0.186473164645
17858,10.2307/4331892,69,0.0462462643197
17859,10.2307/4331892,113,0.229814474535
17860,10.2307/4331892,124,0.28774220405
17861,10.2307/4331892,126,0.0518515871508
17862,10.2307/4331892,158,0.033712601141
17863,10.2307/4331892,161,0.0622167220133
17864,10.2307/4331892,163,0.0388951685724
17865,10.2307/4331892,171,0.0630478135731
17866,10.1007/s10739-015-9409-4,3,0.00525516745424
17867,10.1007/s10739-015-9409-4,15,0.0106349642865
17868,10.1007/s10739-015-9409-4,26,0.371233441899
17869,10.1007/s10739-015-9409-4,28,0.00480154153974
17870,10.1007/s10739-015-9409-4,29,0.00565458486475
17871,10.1007/s10739-015-9409-4,34,0.00928234742117
17872,10.1007/s10739-015-9409-4,35,0.00769423089457
17873,10.1007/s10739-015-9409-4,46,0.00210780857064
17874,10.1007/s10739-015-9409-4,47,0.00305987785859
17875,10.1007/s10739-015-9409-4,49,0.00210780857064
17876,10.1007/s10739-015-9409-4,51,0.00826073339792
17877,10.1007/s10739-015-9409-4,53,0.0378116140424
17878,10.1007/s10739-015-9409-4,67,0.00218191270973
17879,10.1007/s10739-015-9409-4,69,0.0708089152357
17880,10.1007/s10739-015-9409-4,71,0.0109611294789
17881,10.1007/s10739-015-9409-4,73,0.00237634057496
17882,10.1007/s10739-015-9409-4,77,0.0702136834358
17883,10.1007/s10739-015-9409-4,78,0.0311980539377
17884,10.1007/s10739-015-9409-4,79,0.00213086105427
17885,10.1007/s10739-015-9409-4,88,0.00601266976575
17886,10.1007/s10739-015-9409-4,100,0.00273629993317
17887,10.1007/s10739-015-9409-4,101,0.0162634312226
17888,10.1007/s10739-015-9409-4,107,0.00592012959385
17889,10.1007/s10739-015-9409-4,108,0.0235944757361
17890,10.1007/s10739-015-9409-4,111,0.00975207175972
17891,10.1007/s10739-015-9409-4,113,0.00217203980154
17892,10.1007/s10739-015-9409-4,114,0.0156301213661
17893,10.1007/s10739-015-9409-4,119,0.00392573312946
17894,10.1007/s10739-015-9409-4,120,0.00215711946152
17895,10.1007/s10739-015-9409-4,124,0.0163238462918
17896,10.1007/s10739-015-9409-4,129,0.00505285048571
17897,10.1007/s10739-015-9409-4,130,0.00509492316392
17898,10.1007/s10739-015-9409-4,131,0.00277206756496
17899,10.1007/s10739-015-9409-4,134,0.00760035444432
17900,10.1007/s10739-015-9409-4,137,0.00338941284809
17901,10.1007/s10739-015-9409-4,145,0.0654184221376
17902,10.1007/s10739-015-9409-4,158,0.0203070441444
17903,10.1007/s10739-015-9409-4,161,0.00765805339362
17904,10.1007/s10739-015-9409-4,171,0.00213086105427
17905,10.1007/s10739-015-9409-4,174,0.00354985842669
17906,10.1007/s10739-015-9409-4,178,0.00779072086705
17907,10.1007/s10739-015-9409-4,179,0.0285940003358
17908,10.1007/s10739-015-9409-4,181,0.00606783361035
17909,10.1007/s10739-015-9409-4,185,0.0227737401509
17910,10.1007/s10739-015-9409-4,187,0.022923494799
17911,10.1007/s10739-015-9409-4,193,0.026613407285
17912,10.1007/s10739-013-9355-y,1,0.020971846153
17913,10.1007/s10739-013-9355-y,29,0.0900967945499
17914,10.1007/s10739-013-9355-y,48,0.0263417217683
17915,10.1007/s10739-013-9355-y,57,0.496063507734
17916,10.1007/s10739-013-9355-y,58,0.0456482403496
17917,10.1007/s10739-013-9355-y,71,0.0863363774521
17918,10.1007/s10739-013-9355-y,78,0.0272571147304
17919,10.1007/s10739-013-9355-y,124,0.0762150593281
17920,10.1007/s10739-013-9355-y,163,0.0450903697498
17921,10.1007/s10739-013-9355-y,168,0.0257934925389
17922,10.1007/s10739-013-9355-y,192,0.0601854756463
17923,10.2307/4331411,35,0.126569586482
17924,10.2307/4331411,51,0.141315621176
17925,10.2307/4331411,57,0.292973746339
17926,10.2307/4331411,69,0.0916803050066
17927,10.2307/4331411,107,0.0197882799083
17928,10.2307/4331411,124,0.0647207955949
17929,10.2307/4331411,136,0.113194401995
17930,10.2307/4331411,173,0.0452634304492
17931,10.2307/4331411,177,0.104493833048
17932,10.2307/4331410,21,0.0426344983033
17933,10.2307/4331410,25,0.218861830325
17934,10.2307/4331410,36,0.0330589229247
17935,10.2307/4331410,51,0.0852487041272
17936,10.2307/4331410,53,0.0223420193392
17937,10.2307/4331410,57,0.223108320263
17938,10.2307/4331410,77,0.196113548958
17939,10.2307/4331410,111,0.0446637461995
17940,10.2307/4331410,167,0.13396840956
17941,10.2307/4331413,51,0.0311681906589
17942,10.2307/4331413,57,0.0474312619147
17943,10.2307/4331413,58,0.106508022735
17944,10.2307/4331413,68,0.0437841060579
17945,10.2307/4331413,77,0.0311681906589
17946,10.2307/4331413,107,0.0403299163081
17947,10.2307/4331413,124,0.104287353198
17948,10.2307/4331413,134,0.0603549060891
17949,10.2307/4331413,136,0.302822737066
17950,10.2307/4331413,141,0.0273595304247
17951,10.2307/4331413,161,0.204785784889
17952,10.2307/4331412,16,0.418430581173
17953,10.2307/4331412,25,0.0433830279813
17954,10.2307/4331412,53,0.116266250003
17955,10.2307/4331412,57,0.0785422162514
17956,10.2307/4331412,63,0.0195658517469
17957,10.2307/4331412,64,0.0413130443381
17958,10.2307/4331412,75,0.0560644426139
17959,10.2307/4331412,134,0.0415373343848
17960,10.2307/4331412,158,0.0948462625279
17961,10.2307/4331412,161,0.0200087513142
17962,10.2307/4331412,179,0.0105819482671
17963,10.2307/4331412,191,0.0211542853189
17964,10.2307/4331412,193,0.0383060040799
17965,10.2307/4331414,25,0.0573412371539
17966,10.2307/4331414,51,0.312504211823
17967,10.2307/4331414,57,0.168265886106
17968,10.2307/4331414,64,0.0926579104353
17969,10.2307/4331414,158,0.221137153513
17970,10.2307/4331414,174,0.10679772987
17971,10.2307/4331414,177,0.041295871098
17972,10.2307/4331417,15,0.00823495836122
17973,10.2307/4331417,21,0.0032004642634
17974,10.2307/4331417,25,0.0196103136777
17975,10.2307/4331417,27,0.00253791874846
17976,10.2307/4331417,39,0.0163932929777
17977,10.2307/4331417,40,0.00215954206116
17978,10.2307/4331417,47,0.00245686758846
17979,10.2307/4331417,48,0.00308594778534
17980,10.2307/4331417,51,0.028729571259
17981,10.2307/4331417,53,0.0460309932753
17982,10.2307/4331417,57,0.00734944746655
17983,10.2307/4331417,64,0.00266024073
17984,10.2307/4331417,67,0.0138396417745
17985,10.2307/4331417,77,0.00633839249686
17986,10.2307/4331417,82,0.529181810761
17987,10.2307/4331417,86,0.00205786967806
17988,10.2307/4331417,99,0.0105871469407
17989,10.2307/4331417,101,0.00280628417918
17990,10.2307/4331417,108,0.0297814735167
17991,10.2307/4331417,111,0.00705389589321
17992,10.2307/4331417,123,0.00221930840248
17993,10.2307/4331417,124,0.00918087578507
17994,10.2307/4331417,134,0.00224052488846
17995,10.2307/4331417,148,0.00416421864952
17996,10.2307/4331417,158,0.0342876704921
17997,10.2307/4331417,163,0.00203965844198
17998,10.2307/4331417,168,0.0327041056368
17999,10.2307/4331417,174,0.0216142324214
18000,10.2307/4331417,175,0.00206817682011
18001,10.2307/4331417,177,0.0199083325145
18002,10.2307/4331417,179,0.0626185096694
18003,10.2307/4331417,184,0.00614166831692
18004,10.2307/4331417,186,0.00231177958592
18005,10.2307/4331417,193,0.0512045182679
18006,10.2307/4331417,194,0.00320034667277
18007,10.2307/4331419,6,0.00343935800098
18008,10.2307/4331419,9,0.00343935800098
18009,10.2307/4331419,21,0.0558741133834
18010,10.2307/4331419,25,0.0270828630171
18011,10.2307/4331419,34,0.344429076523
18012,10.2307/4331419,46,0.0873031350974
18013,10.2307/4331419,47,0.00515439698361
18014,10.2307/4331419,48,0.00280302693208
18015,10.2307/4331419,51,0.00390053370069
18016,10.2307/4331419,53,0.00800993341758
